id,song_name,danceability,energy,liveness,kmeans
6qpiHB7J4mqgCB11dr5Phy,,0.6859999999999999,0.979,0.369,1
3p4k4GWLy6Jt60CEXFZWT1,,0.493,0.71,0.246,1
0bwke3Ui8hRMlMsrMwuDP0,,0.505,0.867,0.862,1
1yjlaCNUPGcL4AUr1CpCdF,,0.6659999999999999,0.754,0.5589999999999999,1
1BUzVoAXht1BM7cC9wyKay,,0.703,0.898,0.28,1
5RzmaPbZ3pWqaUYUQPlEhb,,0.534,0.975,0.162,1
2bimi1swafGlAk9hDIJLdp,,0.63,0.967,0.129,1
5FthLK13qQxXYvWzN2fiZd,,0.629,0.983,0.211,1
1PwyaP1HsRZkPqpdh65Q06,,0.552,0.92,0.0877,1
2Ri3pzQHpbmuUkpa5JLT0t,,0.6679999999999999,0.945,0.112,1
6BrdLDaQntjyJPojjj9qaG,,0.648,0.971,0.0893,1
0hUSjBW4CmaxNMVzlPjWo1,,0.649,0.975,0.343,1
4JpP83jy7OgrsQ7O2qE33I,,0.617,0.887,0.38,1
1tPal8MVTquL4EYfCFDJe1,,0.562,0.901,0.606,1
110FGIbDl9LgCWydeEB7cW,,0.545,0.977,0.127,1
0p1sCHEfSMuX8OcfA721U0,,0.565,0.978,0.159,1
3ojJCAHaV2GitgS0zPGWCI,,0.544,0.908,0.608,1
0W89O10uXYDeAxFYk8j2jK,,0.706,0.939,0.514,1
5Qrp5I4ckTyxocASZuAnTT,,0.531,0.928,0.205,1
0xylqFiXcXF10il4vup9Ul,,0.581,0.863,0.191,1
5fr1C4UloYkFqPHZ1xtRI0,,0.634,0.955,0.178,1
4UvK65I6I2OUKVgO3iyErL,,0.5710000000000001,0.978,0.29,1
4LUL6fnp30zj4HGu8z3QmT,,0.632,0.912,0.774,1
6DGXZ4NUMhtZbEfu8gO4gV,,0.629,0.977,0.104,1
1tfYjlRMjyZ8SJWSUerKpk,,0.604,0.912,0.5870000000000001,1
2CMUAuPvPIkQMYHlGQwqMw,,0.586,0.966,0.07,1
7120PSrDtjj744cgFtvHkx,,0.721,0.988,0.165,1
2o8BeOFUbSLPZpKZVJmGNY,,0.48,0.8190000000000001,0.45,1
1yDOpuPkXPdReqIvN2PSR3,,0.601,0.975,0.168,1
4IvK0gJaSDHlt31SmCYstb,,0.6,0.966,0.125,1
5ANhkitDU9pPFNd5L87Apx,,0.633,0.902,0.332,1
7I3hiWlDnxTXRRoTUkyqKe,,0.6509999999999999,0.848,0.1369999999999999,1
1QD8D3ufQJLH1Bh8CESq1I,,0.634,0.941,0.0816,1
4g2jkpIacJ6eEkvx0t1sfe,,0.722,0.893,0.691,1
1oLVqi3IfEdMF0PGjApd3g,,0.5870000000000001,0.931,0.409,1
4R8JK3imbU9rU7UYDzRLYR,,0.634,0.976,0.108,1
4HKThoLfDphggCtxkdApWy,,0.722,0.952,0.206,1
1G7nwNENRhpJAbSBQmroIT,,0.642,0.956,0.328,1
3pQlF905Yx3TQ8Pue92oib,,0.61,0.945,0.133,1
0PnvIUxw5HkHoWSWDboQsu,,0.505,0.933,0.18,1
1okcf5lmQsZukVWoKujrHf,,0.625,0.973,0.932,1
1aljem7AxjXmIVnDzLuUO4,,0.633,0.9,0.0968,1
3y1nmnWr8qEoA9wt9BhbxL,,0.667,0.939,0.933,1
7DgHznai1IWBnElt2B4Edv,,0.517,0.899,0.121,1
4rv7onMvXIywjbdYs0OI25,,0.526,0.923,0.166,1
5EwLzXRlHBcMCxdnpL1Mpi,,0.4970000000000001,0.982,0.0785,1
7icXabA6yrwZfSosEHD0vJ,,0.5589999999999999,0.993,0.258,1
3VSkkQAmEk9qMozMgMumDB,,0.521,0.95,0.125,1
63mwx3CdqgxPOEOGXvhuZN,,0.383,0.83,0.152,1
647B8e7aXxVrkEbe4rWMca,,0.483,0.935,0.46,1
2XJaUS8Gu4LGWU91pypOCu,,0.578,0.976,0.388,1
4SNxBNwCRWwjHt9JM38X7w,,0.515,0.989,0.393,1
7ymrJKbjmq2BfHFBaVc720,,0.589,0.964,0.407,1
4T5m1IKv2iAPCtj1zZJ2e5,,0.675,0.964,0.17,1
4GtQoaeVYFGytYBHdAChlQ,,0.631,0.838,0.0874,1
3BJFimO74uT7aWW3xYW7JF,,0.65,0.904,0.305,1
5EVAqVpOxYciOE3iyueMeL,,0.633,0.982,0.156,1
78tGUvDnHVmRexdmmLWY33,,0.579,0.976,0.227,1
0DO2VJHfpgRhmy6jMnpLJP,,0.532,0.982,0.534,1
7FbAwfXjDH8bW9rhNARU2E,,0.602,0.906,0.112,1
1kOD3Eu6YkEqDa7LIIXCFg,,0.585,0.96,0.434,1
2U7Qo3AWmgnSaLyn9KY5a6,,0.542,0.952,0.0998,1
0AKSQlgSz3Rt3Sz1SEGTW8,,0.6459999999999999,0.951,0.0499,1
3LEewbEcKZLLJxHPRcYcet,,0.595,0.906,0.0399,1
2iHMDSx4Y4Uf4yDTPCEe5i,,0.684,0.937,0.406,1
0cHqgH1FnsImjLzIWd2AM4,,0.563,0.977,0.193,1
62MZzUlVjPGZgfBTn2ZniQ,,0.7559999999999999,0.887,0.833,1
7hKBffJ3KlKpb7ppBdZASb,,0.479,0.872,0.836,1
01B8gCmp11QQODP2BcPVt9,,0.57,0.973,0.883,1
1i12e9waWLtCVw9ZTlDrjt,,0.614,0.967,0.291,1
7rBn0Fr20YFYXlRrUaz0wm,,0.708,0.946,0.145,1
4dFKP73kW3LY9sk0iHCvea,,0.514,0.914,0.13,1
5k1k5OVqU4h2UTU6dH2fNJ,,0.578,0.944,0.949,1
6XKifmLIFjKlQnstysExKu,,0.563,0.926,0.0877,1
6ikjdAo29R43UCyO2SoOY3,,0.645,0.994,0.64,1
3ctHq3dW1l745lpETPyWe2,,0.5920000000000001,0.8759999999999999,0.116,1
3LZegqwuuuTKv1Dpz9wkZr,,0.667,0.948,0.939,1
5lkMaiT9vAEGq3PhhcvLsu,,0.628,0.936,0.0821,1
44daM2GYitlNsrvxG1Tdz8,,0.599,0.936,0.0689,1
56XpEMD6FtcE5UAoCgjc7q,,0.662,0.955,0.118,1
1Pz79JKluxRexrzURIk93H,,0.581,0.901,0.466,1
0JE4yVsxJoCHrhT7LIxm66,,0.6829999999999999,0.885,0.11,1
6SSM7DzsQcbgkW8bjlEUHN,,0.62,0.991,0.151,1
4OilnmnpHVJciaXlYNtqlO,,0.623,0.882,0.12,1
4gBpsJ5lKbtZSHCRXc8VH5,,0.531,0.958,0.465,1
6YfbnjKPphgtrp26NvJ39D,,0.636,0.915,0.191,1
6PnnUDYAjsNbYaNKPIjryp,,0.633,0.99,0.7020000000000001,1
3NiMn2w8eGxtWfs5llEdvF,,0.537,0.93,0.416,1
0BSBWgDhcPDzOc1st4BXHH,,0.731,0.957,0.215,1
07mivPU9KidHA6cciWHepE,,0.593,0.952,0.354,1
2LsDyP0vNDxOXFUZMuKLNl,,0.67,0.994,0.126,1
3TEYahGDJo6nS7CcbqBUfN,,0.551,0.947,0.341,1
2LWy7AgABM1RTuV2qOYJ8j,,0.665,0.95,0.351,1
7AqQ1N8RXAmrgj1b0OS1sK,,0.61,0.929,0.5670000000000001,1
1wpkzkJjZDUzskhjGrYcna,,0.451,0.927,0.0781,1
22DnBQIIXFPJNRGuNjWlSg,,0.654,0.82,0.195,1
614ZVTO7h1c8eYmIyOs9BS,,0.6679999999999999,0.914,0.228,1
6UM9DtbweR9ORvdlYJUYN0,,0.6459999999999999,0.968,0.5329999999999999,1
7vIR3pcmJgYgGnv6KrdQLt,,0.624,0.993,0.7859999999999999,1
43PvQoFDHtQPwJcbd98KWK,,0.514,0.995,0.386,1
60ZOSYX6Y0zLpp5L1eKslh,,0.6609999999999999,0.86,0.6729999999999999,1
07JwFmfkSHkt7NzuzpTBvM,,0.531,0.981,0.25,1
7oTokwzlSUREbTdFocZTSB,,0.57,0.95,0.132,1
6IPgP2QuNd6vE34eHYLtGS,,0.583,0.983,0.0785,1
2OHj0wq7B3NCC1ERQEIqeu,,0.6779999999999999,0.981,0.228,1
0C8uyIbSlElhBoq0GkkuYK,,0.599,0.951,0.156,1
12N8gAnbjGMclUbEQHUntP,,0.609,0.935,0.117,1
38ytodWmF2dAQoNlQ5UyEQ,,0.575,0.983,0.139,1
1LMPFAEtOgFkHoPoBYNFv4,,0.643,0.93,0.0563,1
5RSxILPkPXzKYAKLLqN28m,,0.53,0.944,0.334,1
0w5UXkepYNfJADgatpldBV,,0.598,0.979,0.126,1
1PQNuJBjsG5VmR4962cQz6,,0.638,0.973,0.504,1
4NhVxNVbK6PIkDbBcpKEki,,0.458,0.913,0.188,1
7gtUQYs8EjRP8dKvAubooz,,0.652,0.8420000000000001,0.532,1
5CcDSa0ryRao3A3XtGU3Tn,,0.539,0.987,0.103,1
0XhkNvqz2xDvip1UHYoF09,,0.601,0.971,0.174,1
3NTWiJuRIsJmGa2fTs2uEm,,0.544,0.905,0.294,1
2MWjwvJD5Khi8XQ4YPAcTn,,0.625,0.949,0.176,1
2neSZRuIeIFQBghWJvZMY6,,0.6970000000000001,0.953,0.7509999999999999,1
4Gz9M2A8QIDGHdRZbnf8yW,,0.609,0.975,0.7929999999999999,1
2mN2SoNPDzwYQ60LwfEsn7,,0.408,0.992,0.067,1
1klGSx29GmbvoZx6aITK3k,,0.48,0.741,0.342,1
3Y30U2GSVdYdTdGBNaKXnj,,0.7120000000000001,0.977,0.669,1
1zP6zoHNe8bOLKdBuwYyOo,,0.5489999999999999,0.978,0.124,1
2sm7ZKHHyfMPNOepA4Myw4,,0.667,0.957,0.338,1
21zfSvxrEkDzzaTuZzH98Z,,0.599,0.979,0.386,1
1TgMNmQcFcBNCuJKqoEL44,,0.629,0.986,0.226,1
1fqtqg9AIAHGI6Qvib460U,,0.623,0.954,0.545,1
0hWkodUIuku6NO5eoaoQlK,,0.541,0.971,0.4970000000000001,1
4AYIFTeLPo5JuDC8OzsTKH,,0.6920000000000001,0.976,0.133,1
1NhU9zeeuoyN4HjW8tpRrQ,,0.574,0.998,0.368,1
2uXSIS81Q5giQw75wrRths,,0.701,0.96,0.347,1
7sERnJZyZ1YrJCa5vPObhg,,0.5920000000000001,0.947,0.183,1
4HrWCBqAIX07Z5TyaP19wU,,0.573,0.942,0.144,1
1Xs6FFg6PFBFGxSLEeQlbN,,0.601,0.82,0.11,1
3ohwIr9WOdX2ErE9K8KC98,,0.526,0.978,0.113,1
32AZlTWANUdwxnb720eVns,,0.585,0.953,0.096,1
2LrWfm3s8nM1msScPuocv2,,0.59,0.956,0.122,1
3ELzDXKsi72cKSkxJBXDKB,,0.6559999999999999,0.813,0.202,1
5N1C45gzrJloKqod3zhDTc,,0.565,0.971,0.184,1
6qLIrkb2cbxziWCq08PXJV,,0.5539999999999999,0.936,0.183,1
3s7pm4qdTjsuF8MjmhVYls,,0.565,0.996,0.314,1
7qElN6UfA2QzKd06ckHGDV,,0.531,0.978,0.127,1
20OkQwGW2JPzmUruZNmr9c,,0.573,0.951,0.385,1
78tGUvDnHVmRexdmmLWY33,,0.579,0.976,0.227,1
6X2exMJebvOOzazDZ6Kbun,,0.6859999999999999,0.905,0.114,1
209qCek4mvm4XBqJyTWAzX,,0.605,0.938,0.8740000000000001,1
040dhsNyggooqQf5Kgbw6A,,0.471,0.888,0.524,1
17FI98T7G6pehmLD98dgSd,,0.387,0.907,0.165,1
5EDuMNC5ropYjNSy2onSmj,,0.5710000000000001,0.935,0.591,1
0gIij67qM8OYphM9nzSycO,,0.4320000000000001,0.994,0.116,1
5E4f4Vmgo7AwF7mS1UL8YB,,0.547,0.926,0.343,1
01U6fmORxScRPXzmDZG4gE,,0.701,0.831,0.521,1
5USWgOieHBokoSiLcxKqz9,,0.613,0.99,0.936,1
2viJdq5FNNVm12Wm5DnqQo,,0.555,0.952,0.158,1
3PVnSEHJSngCDSQCXL3Rmc,,0.594,0.954,0.682,1
31D7KWjwRWhamD9Szz1AjJ,,0.723,0.915,0.573,1
4oxPEiseuJYdZ6yx0vKPiQ,,0.371,0.925,0.257,1
7vxAMsX2fLFIZvMIQQaWGo,,0.648,0.928,0.106,1
6IaZzF0jtlwqtRrvXuS87m,,0.695,0.927,0.201,1
4qrzgVfjMTVFUcPZRcuyYc,,0.518,0.931,0.42,1
4jMLMqwsSmLr2HbLQHzZ7t,,0.58,0.962,0.458,1
6qgxBx0yPgGE0ps4nBp89B,,0.654,0.86,0.662,1
6fs4FmJFPisknFKnmSwTrn,,0.604,0.956,0.919,1
4KNRxllkEKw8kQjHmNyTzv,,0.5479999999999999,0.953,0.363,1
202Nw9r2D0nK4cl9ql9KFh,,0.562,0.977,0.539,1
2epP8mrhnTfrTA7tw64LPK,,0.6559999999999999,0.928,0.506,1
3V8lIM49P9t8jKYc99eXmF,,0.657,0.882,0.0999,1
1WF3JTPlfNDxMxIu5ojMXX,,0.6679999999999999,0.973,0.0842,1
5uqWFWsBfcmb7MhLrardis,,0.5870000000000001,0.928,0.0841,1
2JqYDo6wWxZ0TszJ2FXnzg,,0.377,0.996,0.0599,1
2nf7INQ9a1AzmoHxlxC0Gx,,0.557,0.997,0.308,1
6byrfXH4Vh5H18cgKUSHch,,0.6829999999999999,0.961,0.127,1
41VJuWN9FfJjaDhNIGIjew,,0.528,0.971,0.847,1
4OyaofsRYNpbTeEeKycmty,,0.561,0.902,0.0854,1
33589TzkUKMbkDX4wpwqqV,,0.556,0.91,0.448,1
1fKiwTeVlV5gbJ5GCThPs8,,0.659,0.913,0.439,1
4s69ZsleKqdYKwHsnCU4cj,,0.579,0.948,0.0854,1
5KsHmcVed74mLuwGZquYI4,,0.4920000000000001,0.948,0.222,1
0pkKc9RTZW0SHFZ4XwBL2L,,0.643,0.873,0.5710000000000001,1
0cZoZx6IWSMBxGyKWkr2or,,0.743,0.885,0.392,1
0lrbZpVIS8Hzg3gyw1U0Nj,,0.738,0.961,0.0931,1
2aaOxobBsx7oQTxOa6pmtM,,0.536,0.931,0.123,1
10byCvXAMYDFqjJFNe8DBy,,0.509,0.981,0.921,1
1md5HjZfi7FKECRcu4k5XL,,0.544,0.969,0.423,1
24R88NVtDhJCxlJbAxXOPa,,0.61,0.992,0.5770000000000001,1
5rgT5FtgHsrIlY304wEbTe,,0.738,0.974,0.339,1
3oRTS56mJYDzCPL9owfWYw,,0.53,0.923,0.848,1
5thcFT42ZtdYgmzq2W8IGg,,0.634,0.956,0.102,1
2eShE9u29KMNXxXXKtrDXP,,0.5589999999999999,0.939,0.0887,1
7npDS6ILdr6aJsp4Uw2wLw,,0.7170000000000001,0.898,0.16,1
4hVNzdjDxnK7di0ut0HsP3,,0.53,0.958,0.228,1
0x4Fda5fDE10xn7BK6JxNn,,0.674,0.84,0.6609999999999999,1
0cdg29gVrAa1eVz2xmhXZD,,0.574,0.907,0.108,1
6eFqXBJpVzVjCz6BOS5Ky7,,0.632,0.962,0.0718,1
6KCkUoKDAerjMy5l4KUFfs,,0.5379999999999999,0.988,0.139,1
0B04boU2uXdKxLWIJ7hSpW,,0.545,0.977,0.127,1
3E2YQn6OoojZqjvf3RFrAE,,0.648,0.898,0.107,1
1qeanuc9ZcUHLGj83momrP,,0.5429999999999999,0.961,0.159,1
3vce6QppJr5l8ktWa6A1ob,,0.424,0.919,0.35,1
7qJeUNNOONa3fDOgrHKZoq,,0.501,0.845,0.111,1
3y41F6NKwOcMxcw44uNgfx,,0.6659999999999999,0.95,0.537,1
74vlbakykuNmnCxxmJ6ktS,,0.598,0.963,0.393,1
1ulcAJQcbyQIiUJsvpDQoM,,0.564,0.966,0.65,1
4ScaNXDEeRDOyVVP3SjKPX,,0.585,0.985,0.472,1
38iN6KM31KYpg5tZL8R12d,,0.79,0.662,0.629,1
6IhyITaZ1QNOLWGO4rdviG,,0.6659999999999999,0.988,0.93,1
4iaaTrt3IJztehUrkqhwLf,,0.637,0.967,0.0832,1
0jGKr8Uk7MrqdCwG2nPnpg,,0.54,0.922,0.142,1
7vbGfzxc2jRkbW9Tp6BfDR,,0.462,0.981,0.693,1
0VRIXiPNPzumhx97p9JjYb,,0.5920000000000001,0.964,0.632,1
6ugKzIj0fWYsVpsX16gQ3O,,0.621,0.899,0.0853,1
1IPeg7dv9csYRt9u4lmm9P,,0.6709999999999999,0.981,0.918,1
4C9XW89pk21VLstOHwdEqO,,0.501,0.951,0.379,1
75VlGpcJ22pct66gPEneo4,,0.578,0.918,0.172,1
0C8xrXQ9Qgot9u6C15CRFG,,0.496,0.884,0.186,1
5Dmp1vJnlwhTJ8dltN8w4Z,,0.633,0.961,0.0858,1
2xqspo1QaN7gGPwgnf3sWz,,0.612,0.961,0.0606,1
1YGCL8xytFr0FVw2GgFOGb,,0.54,0.988,0.669,1
2LG2NXKPwDmxgnfZkqeB2o,,0.634,0.968,0.657,1
4qyXD3EAaOdNZpG7LzWcgH,,0.6859999999999999,0.846,0.148,1
4m1wQF0rvl8IYPJHKb7BqF,,0.495,0.7829999999999999,0.398,1
3vsf3xCBOptI3TwSsTeLfR,,0.618,0.885,0.37,1
690oCny1Ry8o5FGQkBUAwm,,0.705,0.846,0.7979999999999999,1
6VIst1V3lGqnSntU9DSrQA,,0.447,0.856,0.51,1
42GjUylnhLvfwNPFQuV5qt,,0.569,0.983,0.519,1
23BHKtUlAUjoZMRRrfigAT,,0.655,0.951,0.108,1
4rIjxSuFu2v21I3NfyiCWQ,,0.741,0.974,0.349,1
4g1aIVEJpQJnKteSs4f0wB,,0.475,0.943,0.0906,1
325trwYMTEIfkygtHEe6vY,,0.414,0.742,0.115,1
3stA1gSvOBeKaNiZFDcvmQ,,0.743,0.913,0.328,1
3OL3eJ8ZyLYZAvt3Ch2s7N,,0.619,0.914,0.316,1
6q5fPVhhjFiRxNimBkzdh0,,0.517,0.957,0.104,1
5N2RzItRyWHQ0CCWIOYv7d,,0.585,0.983,0.0797,1
1VYlsuuepRWyYDP4pphyQG,,0.593,0.976,0.929,1
73aN3alzWPT50Z1Ba01F6c,,0.623,0.98,0.0812,1
0qJzsjDdEtvYqHbZbc4lcf,,0.5710000000000001,0.966,0.119,1
11x8tSDWl0qS71QMjvHdVe,,0.593,0.974,0.6759999999999999,1
6Rarz9qBNBv1VqKKdDH9wA,,0.605,0.934,0.101,1
3kxlTeVWIh2k3M8QiOK623,,0.584,0.98,0.314,1
4gxahwSAbKa9ptTRjMhNrX,,0.5760000000000001,0.908,0.276,1
3RLq8fPGIIiQ4aLgoud8nd,,0.525,0.918,0.138,1
6xOSLC313sCLV4xcLHgHNP,,0.6940000000000001,0.87,0.202,1
441UyMGQAXhy3JHj9uQbac,,0.6579999999999999,0.959,0.119,1
5OX3TNTDsQ8rU5NrlKlrrj,,0.578,0.979,0.0916,1
6LuiMHjTlZ8cvVc52OEPME,,0.579,0.984,0.143,1
1zxsFVuNJUq2ouTBOaC4ei,,0.602,0.883,0.106,1
10JtmEOiptYuv85QqYS8us,,0.534,0.856,0.335,1
6Rg0VrEhagVYO6LdnlNBnv,,0.62,0.975,0.103,1
3Du6TaVp0dhHABxKARebAa,,0.652,0.954,0.458,1
2YCbqbiFPz1Yc6sHrmMX0n,,0.439,0.928,0.267,1
7b632zTAPRwgRBaG5FFSGJ,,0.58,0.944,0.944,1
6KaEnhXKR6vSqqWzQOyqxE,,0.593,0.915,0.112,1
3STfWtRNGrVUbYGXLsIRv1,,0.575,0.933,0.457,1
07qUDdVIaAvF0wjeyR5LF3,,0.602,0.88,0.358,1
2vE6jzKvj52IoY8eJhtc4Z,,0.667,0.963,0.3670000000000001,1
5kQQlbUhAE3B3UQWeeWxeA,,0.537,0.971,0.0595,1
6KCkUoKDAerjMy5l4KUFfs,,0.5379999999999999,0.988,0.139,1
04f1Pu9rGbv10jUT8UTa1E,,0.679,0.956,0.0906,1
3kzldfoVL04XjlSaDqJLom,,0.71,0.938,0.802,1
68wtzGqwpHXSwv6qP7L8zC,,0.512,0.982,0.955,1
0s8NbcevQOZHbFdXim3PLh,,0.6459999999999999,0.957,0.115,1
4Ki1K0fraU3odf2HIrjmPL,,0.6679999999999999,0.893,0.179,1
70oBzBk02naXASeYhlhJxs,,0.586,0.8109999999999999,0.128,1
6inPcrCYGk5K0WlpKUk976,,0.677,0.975,0.0973,1
5FaneFDdipMWZSrgkvZ3Dy,,0.664,0.946,0.173,1
1u5V4xRZF94jkhudCzayWZ,,0.545,0.898,0.125,1
42ayawWU9EsJ6dFc5DMZ7e,,0.499,0.8959999999999999,0.377,1
1bPH9zHcv0vBYCrPl4dtj8,,0.326,0.972,0.143,1
3aJZ2j2311g3gqKYMIRnhY,,0.5870000000000001,0.954,0.412,1
6ApRDIm0C5EWSL6Bozc35K,,0.509,0.965,0.383,1
4ci6QfJRbdnOFXly0lUOUQ,,0.568,0.986,0.293,1
1UP8koL5fJIIWLEFN6oL86,,0.5710000000000001,0.941,0.087,1
5UvoadTCtyUbAjALazRlIn,,0.677,0.947,0.723,1
0aIDUYf3k1RZd7ZCGH6pne,,0.64,0.851,0.104,1
3m7ThlEhnDP4mY4QOuN0Ab,,0.701,0.942,0.0835,1
5X3D8Px9BrTvltBeiGUxhv,,0.65,0.779,0.7120000000000001,1
48vTUFNvEW3V6cwSv1V1H9,,0.688,0.9,0.193,1
057ud3gUiKPOJ6CY696J4I,,0.623,0.942,0.0885,1
0NUE86CZSE8xeMYD9YhNRD,,0.767,0.961,0.0817,1
2Ia0TWXhZ1wGjYSTEdnguQ,,0.478,0.934,0.132,1
2X3RQLT1NMI8r1LgTUpaz8,,0.638,0.8390000000000001,0.108,1
0YzsWDSLfzSIMR6M9v4hOf,,0.453,0.8859999999999999,0.177,1
0hnBXroaLwTCB2XKsl2tXI,,0.636,0.861,0.258,1
6FNPcqoWYWqDAyYvWaaLXW,,0.565,0.97,0.2,1
45CrPvSwhEnpakJwkMBc4y,,0.551,0.956,0.551,1
4yGJWDzIimOZw0G5ng4Rbr,,0.6779999999999999,0.913,0.0592,1
572PZh65pK2FosLsXXhnwU,,0.588,0.972,0.0873,1
3xIWB5TwjzDTjE17v8XB1w,,0.515,0.989,0.102,1
0eeUGt9lrdwsgizxBmpQRo,,0.723,0.944,0.0644,1
60T5C79n6pRdU8b9R0x6wD,,0.585,0.993,0.269,1
6LLADG8sYYhK32BGYm79Wj,,0.733,0.958,0.611,1
3mOLcgxpakf6IQI89tLCBg,,0.665,0.976,0.92,1
02EgfkYbyGyHkWqgQELM18,,0.535,0.988,0.189,1
2NbkixDJsUVPrYRRD2vvFM,,0.5870000000000001,0.964,0.222,1
67X63AAh1zrcCkHlKKHvlS,,0.5820000000000001,0.8590000000000001,0.139,1
6TFV1bjawBXVHnk2NMXF1s,,0.633,0.959,0.8490000000000001,1
1Ba2bKM9cglSy23kIScGnh,,0.657,0.938,0.411,1
6zMOg6R75thsEppZM6Sz2B,,0.698,0.94,0.185,1
6QPdhZHrkyfaJBZg3lZetr,,0.5579999999999999,0.857,0.159,1
3fCSV9tqXeUEb1dy1AM8tm,,0.7,0.977,0.192,1
7nVLpoaniNjOsTErDUDnOi,,0.662,0.933,0.618,1
46jFi9uGDSlFHwOUlfga32,,0.612,0.955,0.0904,1
7f05G3QijJGHGELKbvL05K,,0.547,0.924,0.227,1
3rRZWJf5bnZj2SjbLgnqT2,,0.5770000000000001,0.921,0.161,1
7F8dhpslppAgvlzYfV3jU6,,0.541,0.979,0.155,1
5YmYgsq6EklhmTqHVGahQ0,,0.5660000000000001,0.8590000000000001,0.684,1
5jnV2RYkYBCkJQ1kzmgBgK,,0.49,0.86,0.6579999999999999,1
32kJEfirJ7EQGvlblpUGJa,,0.755,0.946,0.319,1
2QJRsbzCNgAE6Bs32Sd4HR,,0.606,0.954,0.625,1
0W4J30SIgmumL6msGMmra7,,0.667,0.953,0.112,1
6qLIrkb2cbxziWCq08PXJV,,0.5539999999999999,0.936,0.183,1
6KZ2mQYzDVEcU6cj8uB4fB,,0.55,0.768,0.0885,1
4CI0VQ3Z8DCcT1SdifC9hD,,0.581,0.986,0.679,1
4HdR0Di9I16P66n2qUPre2,,0.513,0.875,0.0696,1
4taY1Ycbp01L1eSfNbetBM,,0.728,0.72,0.7040000000000001,1
7m2eHZxE1FnJrQjxMCWtQ4,,0.617,0.977,0.283,1
0X09FpBjfnS2cdxnXMnSxB,,0.612,0.928,0.133,1
2EOUJ5q4PwXVkQq9aCwAL8,,0.72,0.947,0.16,1
1iJmwWsf2U2LvJ5HegFWjf,,0.629,0.963,0.7609999999999999,1
03n6KH3lhxj49HdA18WDM2,,0.58,0.8490000000000001,0.196,1
3GhF6w9DmoskNAGJzgKOZB,,0.643,0.928,0.116,1
5o4WjzjkVavtNMhLhURRxH,,0.659,0.897,0.127,1
659auE5JUHzaYVr9rHITkc,,0.677,0.987,0.38,1
4Urjh3mdMBT7bZl1vZq2zy,,0.657,0.913,0.6659999999999999,1
5KIwizgkSYjIuw4uKrI8qZ,,0.674,0.977,0.901,1
6DkWKhFdmdKmDpjE71btqW,,0.6409999999999999,0.948,0.0907,1
0Or390iqTrQB5F559ucK4I,,0.5670000000000001,0.975,0.376,1
33Hv74Xri27snNWMD8To4a,,0.575,0.935,0.682,1
55bPqslOeZYkFq9rXaIwit,,0.6890000000000001,0.964,0.117,1
4vmGbo4qiaV5Xr6J2D3wn9,,0.5429999999999999,0.979,0.7120000000000001,1
3APGcL5bWvbDFefW5w6bTB,,0.5760000000000001,0.985,0.158,1
5x74K3NfKQIB9M160so2f9,,0.545,0.964,0.835,1
4B8QHGMN5qXU9zcgobOW2K,,0.622,0.972,0.424,1
1CMOvTp6LSIZe9hvRZhagb,,0.647,0.856,0.096,1
2swO05IHrAXlvAL6LCi3iC,,0.607,0.963,0.107,1
3KmfZDb1j854B73PzHBo7J,,0.599,0.99,0.8059999999999999,1
6lKL3wxOKo7NsjrxQP9Kz1,,0.619,0.973,0.111,1
1PRLOYqYuZC7vkl1xEd1Bk,,0.72,0.949,0.135,1
7EecWt7Ev5VZhimrtemWWa,,0.69,0.7120000000000001,0.595,1
3vjJ6lG1vRd9LrpuUFOuZH,,0.688,0.947,0.287,1
0mlevlKjbzbzO2Auz31oVS,,0.578,0.952,0.1689999999999999,1
1kWBtDwobwKcjWM0QwRQsC,,0.655,0.945,0.945,1
5zdWJN7cHEl2jZTj8wU2jZ,,0.5760000000000001,0.97,0.29,1
0jlWcjtLl5Yn2UsxWFqgHg,,0.675,0.855,0.151,1
7aeJK12Bi9bjG6z6aPUTti,,0.484,0.8220000000000001,0.0841,1
3rPU71FJVynFDWBusmZGOq,,0.5379999999999999,0.923,0.833,1
227DIncVLbOmlomCFn5Deq,,0.635,0.952,0.477,1
1H1T6YC7ZE3cS2J1sAGMlG,,0.6679999999999999,0.969,0.619,1
1ooP1JD54VdV6JdyxOQGmH,,0.569,0.98,0.5670000000000001,1
2JZyMhcHw1loE8ThO6l0gt,,0.764,0.967,0.0647,1
4LVqSvnlcxT5AH09oZuI7G,,0.555,0.96,0.109,1
27Cq3HJ2ajFtlnHMmhVWbk,,0.618,0.8759999999999999,0.7340000000000001,1
3GNu6DB3lE8E5uq3bpBpbD,,0.6409999999999999,0.936,0.12,1
11SLmHjxF0puyCKb25s8Jx,,0.508,0.96,0.625,1
2ehLduM23IrUrytwkhqdj3,,0.6509999999999999,0.946,0.399,1
574bfLyAopAww6y1suvOiU,,0.581,0.954,0.104,1
76yohFt2s6GOx1wIAQHVex,,0.551,0.965,0.1,1
3ojJCAHaV2GitgS0zPGWCI,,0.544,0.908,0.608,1
0cdg29gVrAa1eVz2xmhXZD,,0.574,0.907,0.108,1
7r7Moa5tw01QIeIbcuCr2R,,0.674,0.8490000000000001,0.155,1
4odmJ798bsvqn64pQejmdL,,0.487,0.976,0.815,1
5t3fC0kVv0Mj5DQovfEeTE,,0.574,0.955,0.239,1
